时间,BL,Market
2016-09-22,104.31078255340151,107.37204072648359
2016-09-23,104.32608080241441,107.20166933549042
2016-09-26,104.1098952265429,105.62201970107242
2016-09-27,104.17995334209829,106.0941972800884
2016-09-28,104.11151095760825,105.84901148182355
2016-09-29,104.18975607258292,106.18807821518202
2016-09-30,104.23303389272505,106.43191649740598
2016-10-10,104.67353804739756,107.8788606935669
2016-10-11,104.7983701555184,108.57766840125853
2016-10-12,104.71488183786919,108.33530847997375
2016-10-13,104.66489212393782,108.23408328998272
2016-10-14,104.85618103190673,108.68950527622619
2016-10-17,104.90408461055132,108.38656589007158
2016-10-18,105.15473538349394,109.59129813057477
2016-10-19,105.17864504365502,109.70354933353657
2016-10-20,105.26371026652544,109.78212746713878
2016-10-21,105.24442403654281,109.66768888330529
2016-10-24,105.49388853053814,110.63491977199679
2016-10-25,105.49141782932408,110.87843856763881
2016-10-26,105.4771624931435,110.71815093398808
2016-10-27,105.35704914272175,110.39691209271652
2016-10-28,105.26918077500586,109.85612373091888
2016-10-31,105.24655518854098,109.8906796212606
2016-11-01,105.33863299225368,110.57734032986797
2016-11-02,105.23834945550819,110.22160522854799
2016-11-03,105.3258931529251,110.68229672906178
2016-11-04,105.28672378405422,110.50379723661223
2016-11-07,105.37096091597692,110.75117694646839
2016-11-08,105.43980559925528,111.00777111612277
2016-11-09,105.45335826090765,110.96239513441795
2016-11-10,105.60056957102817,111.79718492517401
2016-11-11,105.56989851336279,112.26329316894204
2016-11-14,105.35709181789461,112.25517307869461
2016-11-15,105.31326410825399,112.30118357737173
2016-11-16,105.39213146408832,112.53951251024361
2016-11-17,105.35802748543549,112.72080861823707
2016-11-18,105.2053871963803,112.2192113748723
2016-11-21,105.35991756140363,112.70826178444895
2016-11-22,105.54812645019939,113.48918692759953
2016-11-23,105.49252265661373,113.09587846890545
2016-11-24,105.47918528776894,112.9971481950455
2016-11-25,105.49036795768984,113.2876724087795
2016-11-28,105.72679256950349,114.01973002772141
2016-11-29,105.60771602954746,113.8735859682152
2016-11-30,105.39472151829872,113.52334669002184
2016-12-01,105.33173238809448,114.42438235440314
2016-12-02,105.04752845958751,113.27800879511226
2016-12-05,104.84085492116844,112.37231209699625
2016-12-06,104.538783608829,112.18728349644971
2016-12-07,104.63361909528413,112.7690260867789
2016-12-08,104.68744003025093,112.85534194501659
2016-12-09,104.62334380911554,112.81679230877748
2016-12-12,104.1133130227859,110.24700646013959
2016-12-13,104.02705286628833,110.7713029531709
2016-12-14,103.71666750228441,110.3264524568776
2016-12-15,103.0464851931311,109.77090211493147
2016-12-16,103.07830500012443,110.08273988288715
2016-12-19,102.89067844873591,110.02109983369066
2016-12-20,102.49114444242974,109.4916349141221
2016-12-21,102.82993533066265,110.43359900546068
2016-12-22,103.01880096168307,110.5047266152162
2016-12-23,103.08753715198498,109.84941070530687
2016-12-26,103.09255736856606,109.88467026148669
2016-12-27,103.20247081191074,109.87282203571651
2016-12-28,103.26217138479691,109.83800249192879
2016-12-29,103.41265629696012,109.8038524473891
2016-12-30,103.55285280756519,109.97497930221209
2017-01-03,103.71719395350074,110.68150682631097
2017-01-04,103.83117893054302,111.35516046934623
2017-01-05,103.96855351892853,111.88448411109586
2017-01-06,103.9037212849546,111.4882836156806
2017-01-09,104.00590366813664,111.80547067785456
2017-01-10,104.0841023001764,111.73803446446567
2017-01-11,103.98784926643981,110.80588099713961
2017-01-12,103.90509110187108,110.18443386135992
2017-01-13,103.89146786061265,109.60707874793312
2017-01-16,103.785071581554,108.57304255840457
2017-01-17,103.77579397136839,109.02442222278516
2017-01-18,103.7836543835482,109.22196760219671
2017-01-19,103.65136109889093,108.6361003387609
2017-01-20,103.73404775415702,109.26543642862458
2017-01-23,103.87962358170569,109.88394813413036
2017-01-24,103.85765094154506,109.88508607840282
2017-01-25,103.78434329600528,110.17826173262
2017-01-26,103.84526603063374,110.51585457067804
2017-02-03,103.64556895700538,110.14367278348034
2017-02-06,103.62466524277406,110.65228265070317
2017-02-07,103.42334742015275,110.62241326103681
2017-02-08,103.5502246414366,111.1849987143021
2017-02-09,103.64779613736526,111.55498240864293
2017-02-10,103.68964413059754,111.71406552124577
2017-02-13,103.81831189374249,112.27932565503791
2017-02-14,103.76036821136007,112.25037916386458
2017-02-15,103.67827653467447,111.6546664433358
2017-02-16,103.7575464552637,112.14730122947314
2017-02-17,103.61288271923803,111.30829002300243
2017-02-20,103.83366398002198,112.15953402969438
2017-02-21,103.87286251263335,112.59069714423701
2017-02-22,103.90697486194856,112.91906552566992
2017-02-23,103.87353021888303,112.69144396202041
2017-02-24,104.03543103931969,113.05077803507304
2017-02-27,103.97808803621356,112.44665644697827
2017-02-28,103.90207303710275,112.49404993784486
2017-03-01,103.9483913520283,112.82383441002868
2017-03-02,103.87185471322842,112.38395096726876
2017-03-03,103.79035660873468,112.07063491805815
2017-03-06,103.93426957342851,112.74776253437508
2017-03-07,103.90641130343575,112.81949540300853
2017-03-08,103.85730464431606,112.88951533302476
2017-03-09,103.69218644017243,112.24283787829705
2017-03-10,103.55552983683793,112.13407498613195
2017-03-13,103.65625457375629,112.67497423609552
2017-03-14,103.56410432176108,112.45926759605001
2017-03-15,103.68647081180112,112.70803346740624
2017-03-16,103.91039017131672,113.49288108321662
2017-03-17,103.87072467168676,112.97820972986045
2017-03-20,104.02585525670234,113.47501833460569
2017-03-21,103.99467767783356,113.63585388553767
2017-03-22,104.0019423466744,113.36893057644613
2017-03-23,103.99970347932843,113.43076654070703
2017-03-24,104.06046137616909,113.5634696849418
2017-03-27,103.96920526156606,113.19309938169238
2017-03-28,103.9962639000418,112.9508678410029
2017-03-29,103.98000490059727,112.73260903676939
2017-03-30,103.77284827203748,111.62819656842609
2017-03-31,103.81556020665461,111.90666553785873
2017-04-05,104.04378033152753,113.19318506341962
2017-04-06,104.01817430357912,113.39645256779951
2017-04-07,104.1067166544468,113.7437627989247
2017-04-10,104.10410754783688,113.32339911173067
2017-04-11,104.10193801603302,113.70465714067916
2017-04-12,104.15098439171959,113.49146551723435
2017-04-13,104.26250384675822,113.84596610847582
2017-04-14,104.20180784872237,113.28040917679336
2017-04-17,103.9943254484794,112.50467284360128
2017-04-18,103.83068597367728,111.92734886941605
2017-04-19,103.78092210514254,111.31755819559092
2017-04-20,103.76248041924345,111.3107484762752
2017-04-21,103.69463596585985,111.1938222622666
2017-04-24,103.43832291647455,109.70191507240882
2017-04-25,103.45352195882937,109.9232403551333
2017-04-26,103.48296666894865,110.0667242759106
2017-04-27,103.55107784409373,110.3398354535695
2017-04-28,103.52165560705319,110.44205972735269
2017-05-02,103.58397904650936,110.40176616601134
2017-05-03,103.45862970054334,110.1233407552574
2017-05-04,103.35347673345471,109.85088511351665
2017-05-05,103.17359400828255,109.00678134642594
2017-05-08,103.02117711696297,108.12014517191895
2017-05-09,102.9742955389192,108.33857256710155
2017-05-10,102.75432597910374,107.3700689002614
2017-05-11,102.71295861759778,107.19874472190934
2017-05-12,102.68052726297769,107.3863158146749
2017-05-15,102.83741267865602,107.76437878615506
2017-05-16,102.93803419925737,108.78375646926874
2017-05-17,102.99055478310062,108.84161671499852
2017-05-18,102.90594088644734,108.44207916751427
2017-05-19,102.88699447563907,108.43635791438805
2017-05-22,102.88564143803363,107.95486095816345
2017-05-23,102.76904423053487,107.06530221506598
2017-05-24,102.74591095231746,107.11615310491204
2017-05-25,102.86184290754224,107.85398993683741
2017-05-26,102.8408837479877,107.85840004181541
2017-05-31,102.76339704856099,107.6740355336246
2017-06-01,102.75299164125387,106.89189311580077
2017-06-02,102.82885370488066,107.22107153144506
2017-06-05,102.97274067284494,107.50531481213963
2017-06-06,103.0723142187719,107.85249778313326
2017-06-07,103.18319722656217,108.88430880657182
2017-06-08,103.26516093154716,109.07898006893497
2017-06-09,103.33731394586947,109.24276737504586
2017-06-12,103.41340107974995,108.78419229832129
2017-06-13,103.52589637768799,109.3883372241336
2017-06-14,103.57346208334546,109.13782234886109
2017-06-15,103.59740172074501,109.31040781777004
2017-06-16,103.63562953523137,109.2113703101247
2017-06-19,103.92525633885808,109.76819218833487
2017-06-20,103.97703689977725,109.72281797134839
2017-06-21,104.06433377886577,110.05124613270137
2017-06-22,103.95150683491397,109.47795290360136
2017-06-23,103.98572596011985,109.68397708713333
2017-06-26,104.22089022146545,110.54467778402457
2017-06-27,104.35684127956068,110.73935330691909
2017-06-28,104.30505215539102,110.30930527841778
2017-06-29,104.46070277536509,110.7548481815386
2017-06-30,104.44997361693859,110.83985649938994
2017-07-03,104.58685234084071,111.20000612117298
2017-07-04,104.43650283406645,110.75443239911822
2017-07-05,104.50103203631502,111.27068848571173
2017-07-06,104.57625971636189,111.47031829697274
2017-07-07,104.54439927920778,111.66476837286312
2017-07-10,104.68218615356848,111.71997228175354
2017-07-11,104.7319382845139,111.33696014140104
2017-07-12,104.7109477614522,111.24946259287094
2017-07-13,104.81982258606213,111.75782173353245
2017-07-14,104.77936200319733,111.59344042616803
2017-07-17,104.62216936864053,109.82790468623391
2017-07-18,104.65581903964387,110.4020839883456
2017-07-19,104.84832573811545,111.70361102602881
2017-07-20,104.91914319656553,112.01509379290755
2017-07-21,104.92913861918008,112.02784695403383
2017-07-24,104.90959373928072,112.18038167876239
2017-07-25,104.92244480174682,111.92789571903734
2017-07-26,104.78169182135701,111.87090401230486
2017-07-27,104.94151742049118,112.19914622216656
2017-07-28,104.87475494620332,112.32852445499135
2017-07-31,105.02699238943096,113.25354834048602
2017-08-01,105.054136658727,113.44450344023068
2017-08-02,104.94080381025583,113.09390019353809
2017-08-03,104.83390774118273,113.0214136729433
2017-08-04,104.95882826499923,113.03717867018275
2017-08-07,104.98727880060514,113.58642903981577
2017-08-08,105.13264461600464,113.91438497141446
2017-08-09,105.30697243841377,114.5528326209559
2017-08-10,105.31514001983146,114.16933087390512
2017-08-11,105.07742667870004,112.47854123953196
2017-08-14,105.25134120810795,113.43743222381957
2017-08-15,105.19467068168873,113.40834894058236
2017-08-16,105.19260135073156,113.34108335042697
2017-08-17,105.31334734860884,114.02551320626534
2017-08-18,105.3035091774218,113.83843390961958
2017-08-21,105.48025953966662,114.82716025775682
2017-08-22,105.61038857200171,115.25480108382786
2017-08-23,105.52378298817074,114.71149050779186
2017-08-24,105.3561049120483,113.96701031320843
2017-08-25,105.45155609378334,114.94183495808493
2017-08-28,105.57756517670032,115.70993834685117
2017-08-29,105.48540907453592,115.55736886054275
2017-08-30,105.39309467951976,115.66308827188179
2017-08-31,105.32539278080988,115.55290223794267
2017-09-01,105.5007972645497,116.29098555017102
2017-09-04,105.65109908379708,116.77823236692532
2017-09-05,105.60908722573839,116.59249892412609
2017-09-06,105.63330473791727,116.78846785206414
2017-09-07,105.57455930095685,116.19219467695301
2017-09-08,105.63097296746271,116.41495446753618
2017-09-11,105.64255161858114,116.62753574710096
2017-09-12,105.6570674221353,116.6513585869766
2017-09-13,105.6063588970082,116.76552025004034
2017-09-14,105.68850835424037,116.5903927311341
2017-09-15,105.70916326571853,116.05784097545546
2017-09-18,105.7866552542835,116.41444775580696
2017-09-19,105.73420188668376,116.10946185343971
2017-09-20,105.81480054023864,116.58987203721432
2017-09-21,105.74312164432251,116.06197087137386
2017-09-22,105.78062130067923,115.81858542360976
2017-09-25,105.71510355597395,115.16692338894366
2017-09-26,105.74796267538306,115.48702588804804
2017-09-27,105.75058790594518,115.78435161539187
2017-09-28,105.65273553665074,115.46036838999616
2017-09-29,105.73179369391757,115.83854923434329
2017-10-09,106.06137176198575,116.81332104600371
2017-10-10,106.19152214001366,117.17430664807075
2017-10-11,106.22650544368597,117.18352176299376
2017-10-12,106.26671663281664,117.2356060026273
2017-10-13,106.41216770110668,117.63850206014266
2017-10-16,106.3079619776781,117.0819855390962
2017-10-17,106.19383268439904,116.75930633251701
2017-10-18,106.24850193060666,116.74419059699261
2017-10-19,106.08952407066144,115.99492355930022
2017-10-20,106.18805748265194,116.51219200805694
2017-10-23,106.2507301592491,116.75499600391616
2017-10-24,106.2457850500075,116.8201377907908
2017-10-25,106.3474938801169,117.20133433962765
2017-10-26,106.33492294290201,117.45978024129093
2017-10-27,106.25605804068556,117.33297467889837
2017-10-30,105.9777845266487,116.34454278798381
2017-10-31,105.95225253707137,116.50831147770657
2017-11-01,106.02558792998175,116.7043683468606
2017-11-02,106.02845829183369,116.34168023902734
2017-11-03,105.99317482985948,115.92553267096389
2017-11-06,106.13049057291897,116.6654111752595
2017-11-07,106.30960709646435,117.55455886725044
2017-11-08,106.22911660526388,117.43652479501101
2017-11-09,106.41493175746291,118.12921290287252
2017-11-10,106.35354041548499,118.20139978790583
2017-11-13,106.24612979709977,118.28320899772278
2017-11-14,106.00917456900724,117.55566362494004
2017-11-15,106.0240906274442,117.2798217765504
2017-11-16,106.08952158835108,117.32642400154288
2017-11-17,105.96840498908561,116.34112747347083
2017-11-20,106.06060377983428,116.75453879283484
2017-11-21,106.11815719939084,117.16904561917411
2017-11-22,105.91682751370092,117.23487199892035
2017-11-23,105.59001385986053,115.5455398252095
2017-11-24,105.55797886213973,115.43818615668866
2017-11-27,105.31787331700073,114.2471611321497
2017-11-28,105.36434575650657,114.85245154135295
2017-11-29,105.29045440234262,114.90336387016791
2017-11-30,105.11492618171027,114.16672357326509
2017-12-01,105.19134964415771,114.36362628990324
2017-12-04,105.34555189226712,114.3655987891099
